date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2017-11-02,sz.000100,4.2000,4.2900,4.1300,4.2200,4.2100,203817510,859411983.1900,3,2.264298,1,0.237524,26.161674,2.095411,0.463674,-10.637204,0
2017-11-03,sz.000100,4.2100,4.3500,4.2000,4.2800,4.2200,221271296,947725523.4700,3,2.458199,1,1.421811,26.533641,2.125204,0.470267,-10.788443,0
2017-11-06,sz.000100,4.2700,4.7100,4.2500,4.6800,4.2800,546858144,2496769325.2000,3,6.075286,1,9.345785,29.013420,2.323821,0.514217,-11.796709,0
2017-11-07,sz.000100,4.7100,4.9500,4.6800,4.8000,4.6800,618498816,2979201599.4600,3,6.871173,1,2.564111,29.757354,2.383406,0.527402,-12.099189,0
2017-11-08,sz.000100,4.8300,4.9100,4.7300,4.7500,4.8000,432903024,2086710475.2600,3,4.809309,1,-1.041671,29.447382,2.358579,0.521908,-11.973156,0
2017-11-09,sz.000100,4.7300,5.1300,4.7200,5.0100,4.7500,449271072,2193170788.7300,3,4.991148,1,5.473689,31.059238,2.487680,0.550476,-12.628528,0
2017-11-10,sz.000100,4.9900,5.1400,4.9600,4.9800,5.0100,450889488,2273814440.8500,3,5.009128,1,-0.598807,30.873255,2.472784,0.547179,-12.552908,0
2017-11-13,sz.000100,5.0000,5.0800,4.9200,4.9600,4.9800,319084176,1591131506.1400,3,3.544845,1,-0.401606,30.749266,2.462853,0.544982,-12.502495,0
2017-11-14,sz.000100,4.9200,4.9600,4.7500,4.8200,4.9600,344955184,1664117494.4800,3,3.832258,1,-2.822578,29.881343,2.393337,0.529599,-12.149602,0
2017-11-15,sz.000100,4.8100,4.9100,4.7900,4.8300,4.8200,219020708,1062197174.1600,3,2.433197,1,0.207464,29.943338,2.398303,0.530698,-12.174809,0
2017-11-16,sz.000100,4.8100,4.9000,4.6600,4.8600,4.8300,259708437,1243456745.2900,3,2.885214,1,0.621122,30.129321,2.413199,0.533994,-12.250429,0
2017-11-17,sz.000100,4.8400,4.9600,4.6500,4.6800,4.8600,267882687,1285408547.2500,3,2.976026,1,-3.703710,29.013420,2.323821,0.514217,-11.796709,0
2017-11-20,sz.000100,4.6100,4.7200,4.4600,4.7100,4.6800,266335722,1223602542.1400,3,2.958840,1,0.641030,29.199404,2.338718,0.517513,-11.872329,0
2017-11-21,sz.000100,4.6700,4.8500,4.6500,4.8400,4.7100,374672416,1780811064.5400,3,4.162399,1,2.760087,30.005332,2.403268,0.531797,-12.200015,0
2017-11-22,sz.000100,4.7800,4.8400,4.6500,4.7200,4.8400,289742768,1375886167.7900,3,3.218879,1,-2.479346,29.261398,2.343683,0.518612,-11.897536,0
2017-11-23,sz.000100,4.6100,4.6300,4.2600,4.3100,4.7200,369648448,1654282737.1400,3,4.106586,1,-8.686439,26.719624,2.140100,0.473563,-10.864063,0
2017-11-24,sz.000100,4.2800,4.3600,4.1800,4.2000,4.3100,216728275,923029333.9300,3,2.407729,1,-2.552207,26.037685,2.085481,0.461477,-10.586790,0
2017-11-27,sz.000100,4.1600,4.2000,4.0700,4.1400,4.2000,176052876,728327220.7500,3,1.955848,1,-1.428570,25.665718,2.055688,0.454884,-10.435550,0
2017-11-28,sz.000100,4.1500,4.2400,4.1500,4.2300,4.1400,137686421,578564764.9100,3,1.529619,1,2.173917,26.223668,2.100377,0.464773,-10.662410,0
2017-11-29,sz.000100,4.2300,4.2400,4.1200,4.2000,4.2300,125960571,525980619.5800,3,1.399351,1,-0.709225,26.037685,2.085481,0.461477,-10.586790,0
2017-11-30,sz.000100,4.1800,4.2800,4.1400,4.1800,4.2000,105691161,444363155.1800,3,1.174169,1,-0.476190,25.913696,2.075550,0.459279,-10.536377,0
2017-12-01,sz.000100,4.1800,4.2200,4.1300,4.1500,4.1800,89832898,374583941.9000,3,0.997993,1,-0.717697,25.727712,2.060653,0.455983,-10.460757,0
2017-12-04,sz.000100,4.1500,4.2700,4.1300,4.2000,4.1500,149860243,629993659.8100,3,1.664863,1,1.204812,26.037685,2.085481,0.461477,-10.586790,0
2017-12-05,sz.000100,4.1600,4.2400,4.0500,4.0800,4.2000,154337044,639516623.4800,3,1.714598,1,-2.857140,25.293751,2.025895,0.448292,-10.284311,0
2017-12-06,sz.000100,4.0600,4.1400,4.0000,4.1400,4.0800,146712744,597129452.4200,3,1.629896,1,1.470587,25.665718,2.055688,0.454884,-10.435550,0
2017-12-07,sz.000100,4.1200,4.1200,4.0400,4.0400,4.1400,87302929,356081271.2100,3,0.969886,1,-2.415457,25.045773,2.006034,0.443897,-10.183484,0
2017-12-08,sz.000100,4.0500,4.1400,4.0200,4.1000,4.0400,130266523,531779255.8500,3,1.447188,1,1.485147,25.417740,2.035826,0.450489,-10.334724,0
2017-12-11,sz.000100,4.1000,4.2100,4.0800,4.1800,4.1000,139353381,577986291.3100,3,1.548138,1,1.951218,25.913696,2.075550,0.459279,-10.536377,0
2017-12-12,sz.000100,4.1700,4.1900,4.0700,4.0800,4.1800,99057607,408724738.9300,3,1.100474,1,-2.392342,25.293751,2.025895,0.448292,-10.284311,0
2017-12-13,sz.000100,4.0800,4.1300,4.0300,4.1200,4.0800,77423032,317494524.2400,3,0.860126,1,0.980391,25.541729,2.045757,0.452687,-10.385137,0
2017-12-14,sz.000100,4.1000,4.1400,4.0500,4.0700,4.1200,111984964,456021505.8400,3,1.244090,1,-1.213585,25.231757,2.020930,0.447193,-10.259104,0
2017-12-15,sz.000100,4.0700,4.0800,3.9400,3.9600,4.0700,129612629,517476476.6000,3,1.439923,1,-2.702706,27.165445,2.175808,0.481464,-11.045332,0
2017-12-18,sz.000100,3.9500,3.9800,3.9300,3.9400,3.9600,56847975,224550657.0200,3,0.631549,1,-0.505050,27.028245,2.164819,0.479033,-10.989547,0
2017-12-19,sz.000100,3.9500,4.0600,3.9500,4.0500,3.9400,101551991,407414363.1700,3,1.128185,1,2.791882,27.782841,2.225258,0.492407,-11.296362,0
2017-12-20,sz.000100,4.0400,4.0600,3.9700,4.0000,4.0500,60829817,243676735.6100,3,0.675785,1,-1.234573,27.439843,2.197786,0.486328,-11.156901,0
2017-12-21,sz.000100,4.0000,4.0900,3.9400,4.0700,4.0000,111435199,449646045.6200,3,1.237982,1,1.750004,27.920040,2.236247,0.494838,-11.352146,0
2017-12-22,sz.000100,4.0700,4.0900,4.0200,4.0300,4.0700,76944129,311649116.0800,3,0.854806,1,-0.982800,27.645642,2.214269,0.489975,-11.240577,0
2017-12-25,sz.000100,4.0400,4.0500,3.8300,3.8600,4.0300,161129075,631888344.2100,3,1.790053,1,-4.218369,26.479448,2.120863,0.469306,-10.766409,0
2017-12-26,sz.000100,3.8700,3.8800,3.8000,3.8700,3.8600,87323918,335282993.4200,3,0.970120,1,0.259067,26.548048,2.126358,0.470522,-10.794301,0
2017-12-27,sz.000100,3.8700,3.9000,3.8300,3.8400,3.8700,79675292,308198413.1700,3,0.885148,1,-0.775193,26.342249,2.109875,0.466874,-10.710625,0
2017-12-28,sz.000100,3.8300,3.8800,3.8100,3.8300,3.8400,75985438,292067569.7300,3,0.844155,1,-0.260416,26.273650,2.104380,0.465659,-10.682732,0
2017-12-29,sz.000100,3.8400,3.9100,3.8300,3.9000,3.8300,100382139,388626196.5000,3,1.115189,1,1.827681,26.753847,2.142841,0.474169,-10.877978,0
2018-01-02,sz.000100,3.8800,3.9400,3.8800,3.9100,3.9000,89191447,348298561.5400,3,0.990867,1,0.256410,26.822446,2.148336,0.475385,-10.905870,0
2018-01-03,sz.000100,3.9000,4.0100,3.8900,3.9900,3.9100,146096732,578296762.6500,3,1.623052,1,2.046034,27.371243,2.192292,0.485112,-11.129008,0
2018-01-04,sz.000100,3.9800,4.0300,3.9500,3.9600,3.9900,93109887,370750903.5500,3,1.034398,1,-0.751879,27.165445,2.175808,0.481464,-11.045332,0
2018-01-05,sz.000100,3.9700,3.9700,3.9000,3.9200,3.9600,89527801,351262479.5100,3,0.994603,1,-1.010100,26.891046,2.153830,0.476601,-10.933763,0
2018-01-08,sz.000100,3.9200,3.9300,3.8400,3.8800,3.9200,119551987,463110265.7000,3,1.328155,1,-1.020407,26.616648,2.131852,0.471738,-10.822194,0
2018-01-09,sz.000100,3.8700,4.0500,3.8500,4.0300,3.8800,246485333,976117891.7500,3,2.738313,1,3.865982,27.645642,2.214269,0.489975,-11.240577,0
2018-01-10,sz.000100,4.0000,4.0400,3.9600,3.9900,4.0300,193201049,772874848.6300,3,2.146355,1,-0.992561,27.371243,2.192292,0.485112,-11.129008,0
2018-01-11,sz.000100,3.9900,4.0000,3.9400,3.9600,3.9900,100425976,397935573.0600,3,1.115676,1,-0.751879,27.165445,2.175808,0.481464,-11.045332,0
2018-01-12,sz.000100,3.9600,4.0700,3.9600,4.0000,3.9600,173541895,698417264.2800,3,1.927953,1,1.010100,27.439843,2.197786,0.486328,-11.156901,0
2018-01-15,sz.000100,4.0000,4.1000,3.9500,4.0300,4.0000,264265562,1070643720.2500,3,2.935841,1,0.750005,27.645642,2.214269,0.489975,-11.240577,0
2018-01-16,sz.000100,4.1100,4.1400,4.0200,4.0500,4.0300,239778768,973916650.6000,3,2.663807,1,0.496277,27.782841,2.225258,0.492407,-11.296362,0
2018-01-17,sz.000100,4.0600,4.0800,3.9000,3.9200,4.0500,272709840,1076757931.0400,3,3.029653,1,-3.209879,26.891046,2.153830,0.476601,-10.933763,0
2018-01-18,sz.000100,3.9200,3.9300,3.8700,3.8900,3.9200,139772802,544626644.1400,3,1.552797,1,-0.765305,26.685247,2.137347,0.472954,-10.850086,0
2018-01-19,sz.000100,3.8900,3.9500,3.8800,3.8900,3.8900,156278421,612184182.6900,3,1.736165,1,0.000000,26.685247,2.137347,0.472954,-10.850086,0
2018-01-22,sz.000100,3.8800,3.8800,3.7800,3.8800,3.8900,188789176,723497468.4700,3,2.097341,1,-0.257069,26.616648,2.131852,0.471738,-10.822194,0
2018-01-23,sz.000100,3.8500,3.8800,3.8200,3.8400,3.8800,146405825,563349525.4300,3,1.626486,1,-1.030933,26.342249,2.109875,0.466874,-10.710625,0
2018-01-24,sz.000100,3.8300,3.8400,3.7600,3.8100,3.8400,203144436,769768622.0900,3,2.256820,1,-0.781249,26.136450,2.093391,0.463227,-10.626948,0
2018-01-25,sz.000100,3.8100,3.8200,3.7600,3.7900,3.8100,137848369,522695839.9200,3,1.531418,1,-0.524934,25.999251,2.082402,0.460795,-10.571163,0
2018-01-26,sz.000100,3.7900,3.8100,3.7200,3.7200,3.7900,193150004,726336630.6700,3,2.145788,1,-1.846964,25.519054,2.043941,0.452285,-10.375918,0
2018-01-29,sz.000100,3.6500,3.6900,3.5800,3.6000,3.7200,223859358,814046148.2100,3,2.486951,1,-3.225810,24.695859,1.978007,0.437695,-10.041211,0
2018-01-30,sz.000100,3.6000,3.6400,3.6000,3.6200,3.6000,77451726,280708441.4400,3,0.860445,1,0.555555,24.833058,1.988996,0.440126,-10.096995,0
2018-01-31,sz.000100,3.6100,3.6300,3.5500,3.5700,3.6200,94336554,338136512.1300,3,1.048026,1,-1.381214,24.490060,1.961524,0.434047,-9.957534,0
2018-02-01,sz.000100,3.5700,3.5800,3.4000,3.4000,3.5700,183545541,633207131.3200,3,2.039088,1,-4.761900,23.323867,1.868118,0.413378,-9.483366,0
2018-02-02,sz.000100,3.3800,3.4700,3.3700,3.4600,3.4000,102930538,353781201.7300,3,1.143500,1,1.764704,23.735464,1.901085,0.420673,-9.650719,0
2018-02-05,sz.000100,3.4200,3.4900,3.4000,3.4800,3.4600,69427921,240405443.4300,3,0.771305,1,0.578034,23.872663,1.912074,0.423105,-9.706504,0
2018-02-06,sz.000100,3.4300,3.4700,3.3500,3.3500,3.4800,95686528,325956031.8200,3,1.063023,1,-3.735636,22.980868,1.840646,0.407299,-9.343904,0
2018-02-07,sz.000100,3.4000,3.4200,3.3100,3.3500,3.3500,76673598,258223517.0000,3,0.851800,1,0.000000,22.980868,1.840646,0.407299,-9.343904,0
2018-02-08,sz.000100,3.3500,3.4800,3.3300,3.4700,3.3500,113239687,389217656.5500,3,1.258029,1,3.582093,23.804064,1.906579,0.421889,-9.678611,0
2018-02-09,sz.000100,3.4200,3.4400,3.3000,3.3400,3.4700,107799670,361473427.7300,3,1.197594,1,-3.746401,22.912269,1.835151,0.406084,-9.316012,0
2018-02-12,sz.000100,3.3600,3.4300,3.3400,3.4100,3.3400,62957904,213889847.5400,3,0.699427,1,2.095814,23.392466,1.873613,0.414594,-9.511258,0
2018-02-13,sz.000100,3.4300,3.4700,3.3900,3.4100,3.4100,69261813,237859275.7900,3,0.769460,1,0.000000,23.392466,1.873613,0.414594,-9.511258,0
2018-02-14,sz.000100,3.3800,3.4500,3.3400,3.4400,3.4100,70085099,237434436.8000,3,0.778606,1,0.879765,23.598265,1.890096,0.418242,-9.594935,0
2018-02-22,sz.000100,3.4300,3.4900,3.4200,3.4700,3.4400,68971510,239280328.6600,3,0.766235,1,0.872092,23.804064,1.906579,0.421889,-9.678611,0
2018-02-23,sz.000100,3.4700,3.4800,3.4100,3.4300,3.4700,83330805,287196708.1400,3,0.925758,1,-1.152737,23.529665,1.884601,0.417026,-9.567042,0
2018-02-26,sz.000100,3.4600,3.6800,3.4500,3.6700,3.4300,267577740,959513903.3800,3,2.281345,1,6.997085,25.176056,2.016469,0.446206,-10.236456,0
2018-02-27,sz.000100,3.6600,3.7300,3.5900,3.7200,3.6700,227631160,829805874.7000,3,1.940764,1,1.362396,25.519054,2.043941,0.452285,-10.375918,0
2018-02-28,sz.000100,3.6700,3.7800,3.6400,3.7500,3.7200,188003063,701238985.3100,3,1.602898,1,0.806451,25.724853,2.060424,0.455932,-10.459594,0
2018-03-01,sz.000100,3.7000,3.7700,3.6800,3.7100,3.7500,122098337,453860450.0900,3,1.041000,1,-1.066666,25.450454,2.038447,0.451069,-10.348025,0
2018-03-02,sz.000100,3.6700,3.7100,3.5900,3.6400,3.7100,111595571,406731857.8800,3,0.951454,1,-1.886791,24.970257,1.999985,0.442558,-10.152780,0
2018-03-05,sz.000100,3.6500,3.6600,3.5500,3.6000,3.6400,134496523,483534264.7100,3,1.146706,1,-1.098907,24.695859,1.978007,0.437695,-10.041211,0
2018-03-06,sz.000100,3.6100,3.8400,3.5800,3.7900,3.6000,263560153,984737630.3900,3,2.247092,1,5.277779,25.999251,2.082402,0.460795,-10.571163,0
2018-03-07,sz.000100,3.7600,3.8500,3.7400,3.7600,3.7900,152939541,579576815.8400,3,1.303950,1,-0.791556,25.793452,2.065919,0.457148,-10.487487,0
2018-03-08,sz.000100,3.7600,3.8800,3.7400,3.8200,3.7600,134584764,513271368.6700,3,1.147458,1,1.595743,26.205050,2.098886,0.464443,-10.654840,0
2018-03-09,sz.000100,3.8100,3.8300,3.7600,3.8200,3.8200,125911636,479359966.2900,3,1.073512,1,0.000000,26.205050,2.098886,0.464443,-10.654840,0
2018-03-12,sz.000100,3.8400,3.9200,3.8100,3.8600,3.8200,173666444,671118334.3600,3,1.480665,1,1.047119,26.479448,2.120863,0.469306,-10.766409,0
2018-03-13,sz.000100,3.9000,3.9400,3.8300,3.8400,3.8600,167190231,649889163.8600,3,1.425450,1,-0.518134,26.342249,2.109875,0.466874,-10.710625,0
2018-03-14,sz.000100,3.8000,3.8800,3.7600,3.8000,3.8400,140142378,534413851.3500,3,1.194842,1,-1.041666,26.067851,2.087897,0.462011,-10.599056,0
2018-03-15,sz.000100,3.7700,3.8600,3.7600,3.8000,3.8000,100013104,380612557.1000,3,0.852703,1,0.000000,26.067851,2.087897,0.462011,-10.599056,0
2018-03-16,sz.000100,3.8000,3.8600,3.7900,3.8100,3.8000,123795564,474052433.5300,3,1.055471,1,0.263158,26.136450,2.093391,0.463227,-10.626948,0
2018-03-19,sz.000100,3.8000,3.8500,3.7700,3.7800,3.8100,110316122,420122872.2500,3,0.940546,1,-0.787401,25.930652,2.076908,0.459580,-10.543271,0
2018-03-20,sz.000100,3.7500,3.7800,3.7000,3.7500,3.7800,95743920,357910472.0700,3,0.816305,1,-0.793650,25.724853,2.060424,0.455932,-10.459594,0
2018-03-21,sz.000100,3.7500,3.8100,3.7000,3.7000,3.7500,110464400,415948265.3500,3,0.941810,1,-1.333332,25.381855,2.032952,0.449853,-10.320133,0
2018-03-22,sz.000100,3.7100,3.7300,3.6100,3.6500,3.7000,134198748,489572316.3100,3,1.144167,1,-1.351350,25.038857,2.005480,0.443774,-10.180672,0
2018-03-23,sz.000100,3.5000,3.5200,3.3300,3.4900,3.6500,247608411,851734845.7500,3,2.111088,1,-4.383564,23.941263,1.917568,0.424321,-9.734396,0
2018-03-26,sz.000100,3.4100,3.4400,3.3600,3.4300,3.4900,114462465,389074310.9400,3,0.975897,1,-1.719196,23.529665,1.884601,0.417026,-9.567042,0
2018-03-27,sz.000100,3.4800,3.5200,3.4500,3.4700,3.4300,104536992,363700748.7400,3,0.891274,1,1.166180,23.804064,1.906579,0.421889,-9.678611,0
2018-03-28,sz.000100,3.4300,3.4400,3.3800,3.4200,3.4700,76661451,261648901.6300,3,0.653609,1,-1.440921,23.461066,1.879107,0.415810,-9.539150,0
2018-03-29,sz.000100,3.4300,3.4800,3.3900,3.4600,3.4200,79291536,272995891.4100,3,0.676033,1,1.169590,23.735464,1.901085,0.420673,-9.650719,0
2018-03-30,sz.000100,3.4700,3.4900,3.4500,3.4700,3.4600,60069790,208177996.4700,3,0.512150,1,0.289017,23.804064,1.906579,0.421889,-9.678611,0
2018-04-02,sz.000100,3.4800,3.5400,3.4700,3.5100,3.4700,91380425,320749278.5000,3,0.779102,1,1.152737,24.078462,1.928557,0.426752,-9.790180,0
2018-04-03,sz.000100,3.4600,3.4700,3.4200,3.4400,3.5100,70492000,243192301.2500,3,0.601009,1,-1.994300,23.598265,1.890096,0.418242,-9.594935,0
2018-04-04,sz.000100,3.4600,3.4900,3.4200,3.4400,3.4400,70152900,242598830.0000,3,0.598118,1,0.000000,23.598265,1.890096,0.418242,-9.594935,0
2018-04-09,sz.000100,3.4200,3.4400,3.3200,3.4000,3.4400,85763079,290264241.4300,3,0.731209,1,-1.162790,23.323867,1.868118,0.413378,-9.483366,0
2018-04-10,sz.000100,3.4200,3.4700,3.3800,3.4700,3.4000,61727266,211292947.1900,3,0.526281,1,2.058821,23.804064,1.906579,0.421889,-9.678611,0
2018-04-11,sz.000100,3.4700,3.4900,3.4500,3.4700,3.4700,53237696,184634932.0600,3,0.453900,1,0.000000,23.804064,1.906579,0.421889,-9.678611,0
2018-04-12,sz.000100,3.4700,3.4700,3.4200,3.4500,3.4700,45920291,158030048.9300,3,0.391513,1,-0.576368,23.666865,1.895590,0.419458,-9.622827,0
2018-04-13,sz.000100,3.4900,3.5100,3.4300,3.4500,3.4500,61892101,214492151.4900,3,0.527687,1,0.000000,17.498117,1.895590,0.417886,-9.622827,0
2018-04-16,sz.000100,3.4300,3.4400,3.3700,3.3900,3.4500,59988901,204654585.4900,3,0.511460,1,-1.739129,17.193801,1.862624,0.410619,-9.455473,0
2018-04-17,sz.000100,3.4000,3.4200,3.3500,3.3500,3.3900,50022288,169089192.8000,3,0.426486,1,-1.179947,16.990925,1.840646,0.405774,-9.343904,0
2018-04-18,sz.000100,3.3700,3.3900,3.1700,3.2700,3.3500,135063335,438655509.0900,3,1.151539,1,-2.388057,16.585171,1.796690,0.396084,-9.120766,0
2018-04-19,sz.000100,3.2500,3.3100,3.2300,3.3000,3.2700,54147693,178091951.9500,3,0.461659,1,0.917430,16.737329,1.813173,0.399717,-9.204443,0
2018-04-20,sz.000100,3.3000,3.3000,3.2100,3.2200,3.3000,73455948,238021427.2700,3,0.626279,1,-2.424240,16.331575,1.769218,0.390027,-8.981305,0
2018-04-23,sz.000100,3.2200,3.2600,3.1900,3.2300,3.2200,68118950,219495696.5600,3,0.580776,1,0.310559,16.382295,1.774712,0.391239,-9.009197,0
2018-04-24,sz.000100,3.2200,3.3000,3.2100,3.2800,3.2300,64265253,210391761.2800,3,0.547920,1,1.547986,16.635890,1.802185,0.397295,-9.148659,0
2018-04-25,sz.000100,3.2600,3.3400,3.2500,3.3300,3.2800,68620734,226484636.6600,3,0.585055,1,1.524389,16.889486,1.829657,0.403351,-9.288120,0
2018-04-26,sz.000100,3.3100,3.3200,3.2400,3.2800,3.3300,59109543,193503242.2300,3,0.503963,1,-1.501500,16.635890,1.802185,0.397295,-9.148659,0
2018-04-27,sz.000100,3.2900,3.3000,3.2300,3.2500,3.2800,52860298,171987276.3500,3,0.450682,1,-0.914633,16.483733,1.785701,0.393661,-9.064982,0
2018-05-02,sz.000100,3.2600,3.2800,3.2500,3.2600,3.2500,49380099,161291659.6900,3,0.421011,1,0.307692,14.948302,1.416464,0.393497,-10.000987,0
2018-05-03,sz.000100,3.2700,3.3800,3.2500,3.3500,3.2600,83207435,276605765.3700,3,0.709420,1,2.760734,15.360985,1.455569,0.404361,-10.277087,0
2018-05-04,sz.000100,3.3400,3.3400,3.3000,3.3100,3.3500,53480916,177450794.3100,3,0.455974,1,-1.194029,15.177570,1.438189,0.399533,-10.154376,0
2018-05-07,sz.000100,3.3300,3.3600,3.3100,3.3500,3.3100,52045367,174079569.3200,3,0.443734,1,1.208458,15.360985,1.455569,0.404361,-10.277087,0
2018-05-08,sz.000100,3.3500,3.3900,3.3400,3.3800,3.3500,59127195,199216697.2100,3,0.504113,1,0.895529,15.498546,1.468604,0.407982,-10.369121,0
2018-05-09,sz.000100,3.3600,3.3800,3.3100,3.3400,3.3800,62058966,207565334.9700,3,0.529110,1,-1.183438,15.315131,1.451224,0.403154,-10.246409,0
2018-05-10,sz.000100,3.3500,3.3600,3.3100,3.3300,3.3400,55558509,185136314.0100,3,0.473687,1,-0.299401,15.269277,1.446879,0.401947,-10.215732,0
2018-05-11,sz.000100,3.3400,3.3500,3.2900,3.3000,3.3300,50650559,167831534.1100,3,0.431842,1,-0.900900,15.131716,1.433844,0.398326,-10.123698,0
2018-05-14,sz.000100,3.3000,3.3300,3.2900,3.3100,3.3000,63421555,210071630.3600,3,0.540727,1,0.303030,15.177570,1.438189,0.399533,-10.154376,0
2018-05-15,sz.000100,3.3100,3.3200,3.2800,3.3000,3.3100,47981024,158236451.7800,3,0.409082,1,-0.302115,15.131716,1.433844,0.398326,-10.123698,0
2018-05-16,sz.000100,3.3000,3.3100,3.2700,3.2700,3.3000,44815004,147110409.0800,3,0.382122,1,-0.909090,15.032627,1.424455,0.395717,-10.057403,0
2018-05-17,sz.000100,3.2800,3.2800,3.2200,3.2300,3.2700,54706493,177444236.4900,3,0.466463,1,-1.223240,14.848742,1.407030,0.390877,-9.934377,0
2018-05-18,sz.000100,3.2200,3.2600,3.2200,3.2500,3.2300,37639473,122047534.9400,3,0.320939,1,0.619194,14.940684,1.415743,0.393297,-9.995890,0
2018-05-21,sz.000100,3.2900,3.3200,3.2700,3.2900,3.2500,83476264,275167950.6300,3,0.711773,1,1.230768,15.124570,1.433167,0.398137,-10.118917,0
2018-05-22,sz.000100,3.2900,3.2900,3.2600,3.2800,3.2900,44470824,145580348.9500,3,0.379187,1,-0.303951,15.078598,1.428811,0.396927,-10.088160,0
2018-05-23,sz.000100,3.3100,3.3200,3.2600,3.2600,3.2800,68411307,224895793.8200,3,0.583320,1,-0.609756,14.986656,1.420099,0.394507,-10.026647,0
2018-05-24,sz.000100,3.2500,3.2700,3.2200,3.2400,3.2600,56916316,184407108.2800,3,0.485306,1,-0.613496,14.894713,1.411386,0.392087,-9.965134,0
2018-05-25,sz.000100,3.2400,3.2500,3.2200,3.2200,3.2400,48272644,155932689.5500,3,0.411604,1,-0.617283,14.802770,1.402674,0.389666,-9.903620,0
2018-05-28,sz.000100,3.2300,3.2300,3.1900,3.2000,3.2200,41200147,132424878.6700,3,0.351299,1,-0.621117,14.710828,1.393962,0.387246,-9.842107,0
2018-05-29,sz.000100,3.2000,3.2300,3.2000,3.2200,3.2000,38431369,123647844.7200,3,0.327691,1,0.624999,14.802770,1.402674,0.389666,-9.903620,0
2018-05-30,sz.000100,3.1800,3.1900,3.1300,3.1400,3.2200,68133874,215341606.2900,3,0.580954,1,-2.484470,14.435000,1.367825,0.379985,-9.657568,0
2018-05-31,sz.000100,3.0700,3.1400,3.0400,3.1100,3.0400,82869345,255542728.2100,3,0.706598,1,2.302629,14.297086,1.354757,0.376355,-9.565298,0
2018-06-01,sz.000100,3.0900,3.1100,3.0700,3.1000,3.1100,49333546,152702967.3500,3,0.420650,1,-0.321543,14.251114,1.350401,0.375145,-9.534541,0
2018-06-04,sz.000100,3.1200,3.1500,3.1100,3.1300,3.1000,52933862,165839000.8400,3,0.451349,1,0.967749,14.389028,1.363469,0.378775,-9.626811,0
2018-06-05,sz.000100,3.1300,3.2100,3.1200,3.2000,3.1300,87201108,277065284.1500,3,0.743534,1,2.236419,14.710828,1.393962,0.387246,-9.842107,0
2018-06-06,sz.000100,3.1800,3.1900,3.1500,3.1800,3.2000,51428632,162840937.0100,3,0.438514,1,-0.624999,14.618885,1.385250,0.384826,-9.780594,0
2018-06-07,sz.000100,3.1800,3.2000,3.1700,3.1800,3.1800,47814546,152302173.5000,3,0.407698,1,0.000000,14.618885,1.385250,0.384826,-9.780594,0
2018-06-08,sz.000100,3.1800,3.1800,3.1200,3.1300,3.1800,52680348,165760353.0500,3,0.449187,1,-1.572325,14.389028,1.363469,0.378775,-9.626811,0
2018-06-11,sz.000100,3.1100,3.1700,3.1000,3.1200,3.1300,44805347,140874102.1600,3,0.382040,1,-0.319496,14.343057,1.359113,0.377565,-9.596055,0
2018-06-12,sz.000100,3.1300,3.1500,3.0900,3.1400,3.1200,42534935,132964457.0300,3,0.362681,1,0.641033,14.435000,1.367825,0.379985,-9.657568,0
2018-06-13,sz.000100,3.1400,3.1700,3.1200,3.1300,3.1400,41783228,131518745.4700,3,0.356271,1,-0.318471,14.389028,1.363469,0.378775,-9.626811,0
2018-06-14,sz.000100,3.1200,3.1500,3.0600,3.0800,3.1300,54267624,168108349.9100,3,0.462721,1,-1.597450,14.159172,1.341688,0.372724,-9.473028,0
2018-06-15,sz.000100,3.0800,3.0900,3.0300,3.0500,3.0800,48958915,149580375.5100,3,0.417456,1,-0.974025,14.021258,1.328620,0.369094,-9.380759,0
2018-06-19,sz.000100,3.0100,3.0200,2.7700,2.9000,3.0500,149483492,433223010.0300,3,1.274594,1,-4.918028,13.331688,1.263278,0.350942,-8.919410,0
2018-06-20,sz.000100,2.8800,2.9200,2.8400,2.8900,2.9000,58127437,167298642.5200,3,0.495633,1,-0.344827,13.285716,1.258922,0.349732,-8.888653,0
2018-06-21,sz.000100,2.8900,2.8900,2.7600,2.7700,2.8900,77704127,220399832.5500,3,0.662556,1,-4.152253,12.734060,1.206648,0.335210,-8.519574,0
2018-06-22,sz.000100,2.7300,2.8000,2.6500,2.8000,2.7700,107284956,293308345.2700,3,0.914782,1,1.083032,12.871974,1.219717,0.338840,-8.611844,0
2018-06-25,sz.000100,2.8000,2.8200,2.7700,2.7700,2.8000,60832400,169834583.7000,3,0.518697,1,-1.071428,12.734060,1.206648,0.335210,-8.519574,0
2018-06-26,sz.000100,2.7500,2.8400,2.7200,2.8400,2.7700,72185897,201567315.4000,3,0.615504,1,2.527073,13.055860,1.237141,0.343681,-8.734870,0
2018-06-27,sz.000100,2.8300,2.8400,2.7800,2.8200,2.8400,55475884,155937817.8000,3,0.473024,1,-0.704225,12.963917,1.228429,0.341261,-8.673357,0
2018-06-28,sz.000100,2.8100,2.8500,2.7900,2.8200,2.8200,43567275,122961641.7000,3,0.371483,1,0.000000,12.963917,1.228429,0.341261,-8.673357,0
